"PVWatts: Hourly PV Performance Data"
"Requested Location:","johannesburg south africa"
"Location:","HARARE, ZIMBABWE"
"Lat (deg S):","17.92"
"Long (deg E):","31.13"
"Elev (m):","1503"
"DC System Size (kW):","3"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","50"
"Array Azimuth (deg):","0"
"System Losses:","14"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.1"
"Average Cost of Electricity Purchased from Utility ($/kWh):","1.85"
"Initial Cost","40.00"
"Cost of Electricity Generated by System ($/kWh):","2.05"

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"10","6","22","0","0","20","4.1","0","20","0","0"
"10","6","23","0","0","20","4.9","0","20","0","0"
"10","7","0","0","0","20","5.7","0","20","0","0"
"10","7","1","0","0","19","5.1","0","19","0","0"
"10","7","2","0","0","18","4.6","0","18","0","0"
"10","7","3","0","0","18.1","4.9","0","18.1","0","0"
"10","7","4","0","0","18.2","5.1","0","18.2","0","0"
"10","7","5","0","5","17.8","5.1","3.909","16.61","10.482","0"
"10","7","6","244","80","19.8","7.5","96.92","20.316","217.368","196.494"
"10","7","7","603","127","21.9","9.8","325.139","25.414","760.51","726.85"
"10","7","8","800","123","23","9.3","544.446","29.781","1322.404","1271.99"
"10","7","9","837","146","20","6.7","709.592","31.272","1752.841","1687.166"
"10","7","10","743","246","26.3","6.2","810.092","40.125","1931.563","1858.934"
"10","7","11","555","409","28","5.1","824.211","43.947","1932.195","1859.541"
"10","7","12","430","473","28.3","3.6","760.707","45.396","1770.052","1703.724"
"10","7","13","406","394","28.7","5.1","641.063","41.112","1520.785","1463.599"
"10","7","14","533","266","29","4.6","560.935","40.373","1319.821","1269.492"
"10","7","15","520","194","28","5.1","396.313","35.429","924.163","885.993"
"10","7","16","413","104","27.3","4.6","183.404","30.587","396.357","371.639"
"10","7","17","0","26","26","3.1","20.507","25.527","52.777","35.115"
"10","7","18","0","0","24","2.6","0","24","0","0"
"10","7","19","0","0","23","3.1","0","23","0","0"
"10","7","20","0","0","23","4.1","0","23","0","0"
"10","7","21","0","0","22.1","3.6","0","22.1","0","0"
"10","7","22","0","0","21.3","3.6","0","21.3","0","0"
"10","7","23","0","0","21","4.6","0","21","0","0"
"10","8","0","0","0","20.3","4.1","0","20.3","0","0"
"10","8","1","0","0","19.6","3.6","0","19.6","0","0"
"10","8","2","0","0","19","4.1","0","19","0","0"
"10","8","3","0","0","19","3.6","0","19","0","0"
"10","8","4","0","0","18.5","3.6","0","18.5","0","0"
"10","8","5","0","6","18.4","5.1","4.694","17.238","12.552","0"
"10","8","6","252","81","20","5.7","97.763","20.614","218.317","197.423"
"10","8","7","561","149","22","7.2","322.816","26.233","756.381","722.831"
"10","8","8","841","110","23","5.7","551.372","32.324","1320.158","1269.818"
"10","8","9","930","111","25","5.1","732.796","38.789","1741.883","1676.623"
"10","8","10","923","133","26.3","6.2","834.051","40.563","1981.78","1907.131"
"10","8","11","759","258","28","2.1","860.726","50.619","1946.534","1873.306"
"10","8","12","771","239","29","3.1","841.573","48.784","1920.408","1848.224"
"10","8","13","866","168","29.3","5.1","786.505","44.596","1825.168","1756.723"
"10","8","14","854","120","30","4.6","626.297","42.944","1442.563","1388.1"
"10","8","15","684","135","29","4.1","417.329","37.898","947.731","908.887"
"10","8","16","410","107","28.4","3.6","182.732","32.13","391.916","367.298"
"10","8","17","0","26","27","3.6","20.507","26.559","52.519","34.862"
"10","8","18","0","0","25","3.1","0","25","0","0"
"10","8","19","0","0","24","2.1","0","24","0","0"
"10","8","20","0","0","23","2.6","0","23","0","0"
"10","8","21","0","0","22","3.1","0","22","0","0"
"10","8","22","0","0","20.8","3.1","0","20.8","0","0"
"10","8","23","0","0","20.4","3.1","0","20.4","0","0"
"10","9","0","0","0","20","3.1","0","20","0","0"
"10","9","1","0","0","19.8","3.1","0","19.8","0","0"
"10","9","2","0","0","19","2.6","0","19","0","0"
"10","9","3","0","0","18","3.6","0","18","0","0"
"10","9","4","0","0","19.1","4.1","0","19.1","0","0"
"10","9","5","0","6","18.6","3.6","4.694","17.214","12.553","0"
"10","9","6","256","82","20","5.1","98.073","20.655","218.774","197.871"
"10","9","7","591","138","22.7","6.7","325.85","27.183","756.322","722.773"
"10","9","8","833","113","24","6.7","546.835","32.402","1308.095","1258.152"
"10","9","9","896","128","26","5.7","720.823","38.716","1714.016","1649.804"
"10","9","10","923","133","27.4","5.1","830.116","43.317","1944.418","1871.274"
"10","9","11","887","172","29","5.1","880.22","46.042","2037.954","1961.012"
"10","9","12","834","198","30","3.6","845.226","48.957","1925.979","1853.572"
"10","9","13","717","250","29.5","3.6","748.442","46.359","1722.61","1658.076"
"10","9","14","761","162","30","3.6","604.79","43.608","1390.213","1337.534"
"10","9","15","682","127","30","5.1","405.747","37.714","919.617","881.577"
"10","9","16","409","108","29","3.6","180.885","32.675","386.197","361.707"
"10","9","17","0","27","27.4","3.4","21.285","26.982","54.403","36.711"
"10","9","18","0","0","25.7","3.3","0","25.7","0","0"
"10","9","19","0","0","24.1","3.1","0","24.1","0","0"
"10","9","20","0","0","23.2","3.4","0","23.2","0","0"
"10","9","21","0","0","22.3","4.1","0","22.3","0","0"
"10","9","22","0","0","21.7","4.1","0","21.7","0","0"
"10","9","23","0","0","21.4","4","0","21.4","0","0"
"10","10","0","0","0","21.1","3.9","0","21.1","0","0"
"10","10","1","0","0","20.5","4.2","0","20.5","0","0"
"10","10","2","0","0","20.4","4.4","0","20.4","0","0"
"10","10","3","0","0","19.5","4.5","0","19.5","0","0"
"10","10","4","0","0","19.8","4","0","19.8","0","0"
"10","10","5","0","7","19.7","4.2","5.48","18.439","14.574","0"
"10","10","6","262","83","21.7","5.4","98.591","22.377","217.803","196.919"
"10","10","7","595","138","24.3","6.6","324.959","28.835","747.025","713.722"
"10","10","8","799","143","26.1","6.9","552.286","34.472","1309.776","1259.777"
"10","10","9","908","135","27.7","5.1","731.028","41.485","1713.533","1649.34"
"10","10","10","997","97","29.5","6.4","852.7","43.844","1990.764","1915.751"
"10","10","11","1006","106","31.4","5.1","906.252","48.985","2064.758","1986.709"
"10","10","12","999","104","32.1","4","882.845","51.187","1986.11","1911.286"
"10","10","13","864","171","32","3.6","778.509","49.529","1759.214","1693.297"
"10","10","14","824","143","31.7","3.6","620.1","45.684","1407.361","1354.101"
"10","10","15","722","115","31.3","3.6","407.937","40.419","907.563","869.865"
"10","10","16","414","107","31","3.6","178.698","34.672","376.073","351.809"
"10","10","17","0","27","29","2.6","21.29","28.626","53.991","36.307"
"10","10","18","0","0","27","1","0","27","0","0"
"10","10","19","0","0","26.1","3.1","0","26.1","0","0"
"10","10","20","0","0","25","3.1","0","25","0","0"
"10","10","21","0","0","24","4.1","0","24","0","0"
"10","10","22","0","0","23.8","4.1","0","23.8","0","0"
"10","10","23","0","0","23.4","3.9","0","23.4","0","0"
"10","11","0","0","0","23","3.6","0","23","0","0"
"10","11","1","0","0","21.6","4.1","0","21.6","0","0"
"10","11","2","0","0","22","5.1","0","22","0","0"
"10","11","3","0","0","21","4.1","0","21","0","0"
"10","11","4","0","0","20.4","2.6","0","20.4","0","0"
"10","11","5","0","7","20.4","3.6","5.479","19.077","14.53","0"
"10","11","6","272","84","22.7","4.4","99.532","23.487","217.982","197.095"
"10","11","7","603","138","25","5.1","325.342","30.289","741.174","708.027"
"10","11","8","806","142","27","5.7","552.002","36.397","1295.474","1245.944"
"10","11","9","913","134","28","3.1","729.926","44.668","1682.437","1619.402"
"10","11","10","999","97","30.1","6.2","850.085","44.682","1975.547","1901.15"
"10","11","11","882","180","32","3.6","874.02","51.461","1965.711","1891.711"
"10","11","12","593","372","32.1","2.8","799.122","51.521","1797.79","1730.4"
"10","11","13","461","354","32.2","2.1","642.363","49.362","1457.73","1402.745"
"10","11","14","267","359","31","3.6","462.1","41.331","1088.159","1045.165"
"10","11","15","136","260","31","3.6","269.694","36.783","643.895","613.262"
"10","11","16","19","130","29.6","1","105.219","32.413","259.029","237.292"
"10","11","17","0","15","29","5.7","11.773","28.372","29.892","12.652"
"10","11","18","0","0","24","3.6","0","24","0","0"
"10","11","19","0","0","22","6.2","0","22","0","0"
"10","11","20","0","0","21","6.2","0","21","0","0"
"10","11","21","0","0","20","5.1","0","20","0","0"
"10","11","22","0","0","19.8","6.2","0","19.8","0","0"
"10","11","23","0","0","19","6.5","0","19","0","0"
"10","12","0","0","0","18.2","6.9","0","18.2","0","0"
"10","12","1","0","0","17.4","7.2","0","17.4","0","0"
"10","12","2","0","0","17","6.9","0","17","0","0"
"10","12","3","0","0","16.6","6.5","0","16.6","0","0"
"10","12","4","0","0","16.2","6.2","0","16.2","0","0"
"10","12","5","0","4","16.1","6.7","3.124","15.054","8.437","0"
"10","12","6","0","74","16","5.7","57.647","15.821","155.145","135.521"
"10","12","7","12","183","16","5.7","148.041","17.546","393.68","369.022"
"10","12","8","16","294","15","3.6","242.435","19.307","641.074","610.513"
"10","12","9","31","374","15","3.6","328.524","21.481","860.574","824.193"
"10","12","10","43","421","14.8","5.1","382.421","21.413","1002.543","962.106"
"10","12","11","43","445","15","4.9","406.02","22.334","1060.139","1017.992"
"10","12","12","43","434","15","4.6","395.123","22.439","1031.082","989.802"
"10","12","13","31","400","15.2","6.7","352.534","20.362","928.581","890.285"
"10","12","14","21","329","15.3","6.5","275.16","19.213","728.097","695.294"
"10","12","15","16","227","15.3","6.4","186.032","17.645","494.803","467.816"
"10","12","16","0","112","15.4","6.2","87.604","15.978","235.602","214.352"
"10","12","17","0","14","16","6.2","10.983","15.131","29.65","12.415"
"10","12","18","0","0","16","10.3","0","16","0","0"
"10","12","19","0","0","16","7.7","0","16","0","0"
"10","12","20","0","0","16","6.2","0","16","0","0"
"10","12","21","0","0","15","5.1","0","15","0","0"
"10","12","22","0","0","15.1","1.5","0","15.1","0","0"
"10","12","23","0","0","15","0.5","0","15","0","0"
"10","13","0","0","0","15","0","0","15","0","0"
"10","13","1","0","0","14.5","0","0","14.5","0","0"
"10","13","2","0","0","14.7","2.6","0","14.7","0","0"
"10","13","3","0","0","15","3.1","0","15","0","0"
"10","13","4","0","0","14.5","2.6","0","14.5","0","0"
"10","13","5","0","4","14.5","3.1","3.124","12.881","8.519","0"
"10","13","6","0","83","15","5.1","64.247","14.916","173.615","153.624"
"10","13","7","45","209","16.2","6.2","181.141","18.256","475.956","449.412"
"10","13","8","77","320","16","5.7","298.977","20.466","782.235","747.994"
"10","13","9","96","405","17.9","6.4","396.009","23.872","1023.872","982.806"
"10","13","10","116","451","19.9","7.2","469.508","26.73","1199.48","1153.038"
"10","13","11","115","478","20.8","6.9","498.029","28.373","1263.148","1214.67"
"10","13","12","116","465","21.8","6.5","484.809","29.49","1222.765","1175.583"
"10","13","13","96","433","22.7","6.2","424.546","29.581","1069.343","1026.918"
"10","13","14","113","380","21.8","5.8","374.481","27.984","946.666","907.852"
"10","13","15","96","294","20.9","5.5","273.675","25.343","694.639","662.708"
"10","13","16","135","135","20","5.1","134.187","21.788","329.089","305.858"
"10","13","17","0","24","19","4.1","18.91","18.239","50.338","32.721"
"10","13","18","0","0","17.8","4.1","0","17.8","0","0"
"10","13","19","0","0","16.6","5.7","0","16.6","0","0"
"10","13","20","0","0","16.3","4.6","0","16.3","0","0"
"10","13","21","0","0","16","3.6","0","16","0","0"
"10","13","22","0","0","15.5","6.2","0","15.5","0","0"
"10","13","23","0","0","15.3","3.1","0","15.3","0","0"
"10","14","0","0","0","15.1","3.1","0","15.1","0","0"
"10","14","1","0","0","14.9","0.5","0","14.9","0","0"
"10","14","2","0","0","14.6","0.8","0","14.6","0","0"
"10","14","3","0","0","14.3","1.2","0","14.3","0","0"
"10","14","4","0","0","14","1.5","0","14","0","0"
"10","14","5","0","7","14","3.1","5.479","12.449","14.968","0"
"10","14","6","132","94","15","3.1","87.791","15.436","216.84","195.976"
"10","14","7","182","219","17.2","6.2","235.639","20.243","596.495","567.049"
"10","14","8","214","347","19.1","5.4","394.182","25.617","998.73","958.405"
"10","14","9","371","330","21","4.6","526.394","31.147","1306.46","1256.571"
"10","14","10","293","462","21.8","4.6","616.139","34.002","1517.347","1460.282"
"10","14","11","293","491","23","4.1","653.607","36.827","1589.018","1529.4"
"10","14","12","294","478","24","6.2","637.419","34.77","1564.812","1506.062"
"10","14","13","287","430","24.2","1.5","567.283","40.708","1348.521","1297.24"
"10","14","14","350","331","22","7.2","479.843","29.2","1194.83","1148.534"
"10","14","15","382","219","22","5.1","334.893","28.026","810.637","775.628"
"10","14","16","246","135","22.6","4.6","156.387","25.131","363.115","339.138"
"10","14","17","0","27","20","5.1","21.301","19.408","56.401","38.671"
"10","14","18","0","0","18","5.1","0","18","0","0"
"10","14","19","0","0","17","6.2","0","17","0","0"
"10","14","20","0","0","16.5","5.6","0","16.5","0","0"
"10","14","21","0","0","16","5.1","0","16","0","0"
"10","14","22","0","0","15.2","4.1","0","15.2","0","0"
"10","14","23","0","0","15.2","5.1","0","15.2","0","0"
"10","15","0","0","0","15.1","6.2","0","15.1","0","0"
"10","15","1","0","0","15.1","7.2","0","15.1","0","0"
"10","15","2","0","0","15","4.1","0","15","0","0"
"10","15","3","0","0","15","4.6","0","15","0","0"
"10","15","4","0","0","14.7","3.1","0","14.7","0","0"
"10","15","5","0","5","14.9","3.6","3.908","13.417","10.631","0"
"10","15","6","6","85","16","3.1","66.263","15.928","177.358","157.292"
"10","15","7","33","218","16.6","3.1","183.277","19.52","480.441","453.792"
"10","15","8","208","333","17","3.1","378.702","24.859","962.547","923.276"
"10","15","9","461","346","20","6.7","601.739","29.311","1505.14","1448.505"
"10","15","10","679","313","21.1","3.1","784.399","39.231","1876.666","1806.211"
"10","15","11","516","432","23","5.7","781.804","37.099","1895.863","1824.652"
"10","15","12","429","429","24","3.6","702.388","39.835","1679.58","1616.652"
"10","15","13","267","449","23.6","3.6","566.302","36.333","1376.36","1324.149"
"10","15","14","442","304","25","3.1","512.975","36.862","1226.385","1179.088"
"10","15","15","544","178","26","4.6","367.841","33.214","854.454","818.243"
"10","15","16","425","105","24.8","4.6","167.259","27.655","357.638","333.782"
"10","15","17","0","29","23","3.1","22.747","22.459","59.388","41.602"
"10","15","18","0","0","21.2","3.9","0","21.2","0","0"
"10","15","19","0","0","19.5","4.6","0","19.5","0","0"
"10","15","20","0","0","18.2","5.1","0","18.2","0","0"
"10","15","21","0","0","17","5.7","0","17","0","0"
"10","15","22","0","0","17.1","5.1","0","17.1","0","0"
"10","15","23","0","0","16.5","5.7","0","16.5","0","0"
"10","16","0","0","0","16","3.1","0","16","0","0"
"10","16","1","0","0","15","3.6","0","15","0","0"
"10","16","2","0","0","14","3.1","0","14","0","0"
"10","16","3","0","0","14","3.1","0","14","0","0"
"10","16","4","0","0","13.7","4.1","0","13.7","0","0"
"10","16","5","0","9","13.7","4.1","7.053","12.349","19.277","2.232"
"10","16","6","265","95","15.7","5.1","101.879","16.365","234.812","213.579"
"10","16","7","586","153","17.8","6.2","316.502","22.268","745.936","712.662"
"10","16","8","841","116","20","4.6","531.448","30.101","1277.622","1228.675"
"10","16","9","918","114","22","6.2","698.422","33.64","1697.073","1633.494"
"10","16","10","907","151","24.5","5.7","803.974","38.894","1922.625","1850.352"
"10","16","11","873","187","26","1.5","850.275","50.407","1921.113","1848.9"
"10","16","12","824","211","27","5.1","816.878","42.862","1918.405","1846.3"
"10","16","13","715","256","26.9","5.1","722.575","40.924","1706.177","1642.259"
"10","16","14","759","167","28","3.6","578.765","41.01","1340.777","1289.755"
"10","16","15","688","128","28","3.6","382.958","36.471","861.595","825.185"
"10","16","16","421","109","27","4.1","167.317","30.119","354.245","330.464"
"10","16","17","0","30","25.3","3.9","23.46","24.848","60.57","42.763"
"10","16","18","0","0","23.6","3.8","0","23.6","0","0"
"10","16","19","0","0","21.9","3.6","0","21.9","0","0"
"10","16","20","0","0","20.9","4.4","0","20.9","0","0"
"10","16","21","0","0","20","5.1","0","20","0","0"
"10","16","22","0","0","19.7","4.1","0","19.7","0","0"
"10","16","23","0","0","18.3","3.4","0","18.3","0","0"
"10","17","0","0","0","17","2.6","0","17","0","0"
"10","17","1","0","0","17","3.1","0","17","0","0"
"10","17","2","0","0","17","3.6","0","17","0","0"
"10","17","3","0","0","17","4.1","0","17","0","0"
"10","17","4","0","0","17","4.6","0","17","0","0"
"10","17","5","0","9","17.3","4.1","7.052","16.013","18.963","1.923"
"10","17","6","227","108","20","4.9","106.426","20.837","247.908","226.403"
"10","17","7","631","138","22.8","5.7","320.083","27.641","729.745","696.898"
"10","17","8","812","145","24","5.7","538.576","33.103","1278.055","1229.094"
"10","17","9","919","125","25.1","4.9","704.375","38.635","1669.198","1606.654"
"10","17","10","939","132","26.3","4.1","808.913","43.461","1889.046","1818.104"
"10","17","11","940","146","27.2","3.9","853.465","45.755","1974.966","1900.593"
"10","17","12","942","137","28.1","3.8","832.809","46.453","1917.791","1845.71"
"10","17","13","898","148","29","3.6","743.699","45.741","1708.3","1644.302"
"10","17","14","831","143","29.5","4.1","593.866","42.282","1363.161","1311.392"
"10","17","15","731","116","30","4.6","385.427","37.782","856.32","820.057"
"10","17","16","428","108","28.9","4.6","165.454","31.839","345.616","322.024"
"10","17","17","2","31","27","2.6","24.175","26.597","62.062","44.227"
"10","17","18","0","0","25","3.1","0","25","0","0"
"10","17","19","0","0","23.4","3.6","0","23.4","0","0"
"10","17","20","0","0","22.7","3.9","0","22.7","0","0"
"10","17","21","0","0","21.9","4.3","0","21.9","0","0"
"10","17","22","0","0","21.2","4.6","0","21.2","0","0"
"10","17","23","0","0","20.8","4.8","0","20.8","0","0"
"10","18","0","0","0","20.4","4.9","0","20.4","0","0"
"10","18","1","0","0","20","5.1","0","20","0","0"
"10","18","2","0","0","19.8","3.9","0","19.8","0","0"
"10","18","3","0","0","19.5","2.6","0","19.5","0","0"
"10","18","4","0","0","19.3","6.2","0","19.3","0","0"
"10","18","5","0","10","18.8","4.1","7.84","17.561","20.935","3.859"
"10","18","6","231","109","21.2","5.1","106.549","22.046","246.757","225.277"
"10","18","7","625","140","23.6","6.2","317.397","28.175","721.244","688.621"
"10","18","8","815","145","25","5.7","536.807","34.082","1266.502","1217.915"
"10","18","9","918","138","26.3","5.1","710.321","39.653","1674.296","1611.563"
"10","18","10","1002","100","27.6","4.6","825.209","44.352","1916.929","1844.883"
"10","18","11","990","119","29","3.1","867.254","49.268","1969.251","1895.109"
"10","18","12","972","122","30","4.1","839.263","48.018","1915.978","1843.97"
"10","18","13","861","177","30.6","2.1","745.245","50.384","1670.809","1608.205"
"10","18","14","785","164","31","4.1","582.308","43.543","1328.689","1278.067"
"10","18","15","633","152","31","3.1","375.036","39.776","832.289","796.688"
"10","18","16","364","118","30.4","3.1","159.807","33.764","338.506","315.07"
"10","18","17","0","30","28","2.1","23.476","27.595","59.83","42.037"
"10","18","18","0","0","26.7","3.4","0","26.7","0","0"
"10","18","19","0","0","25.5","4.6","0","25.5","0","0"
"10","18","20","0","0","24.4","4.8","0","24.4","0","0"
"10","18","21","0","0","23.3","4.9","0","23.3","0","0"
"10","18","22","0","0","22.2","5.1","0","22.2","0","0"
"10","18","23","0","0","22.1","5.4","0","22.1","0","0"
"10","19","0","0","0","22","5.7","0","22","0","0"
"10","19","1","0","0","21.6","5.1","0","21.6","0","0"
"10","19","2","0","0","21","5.1","0","21","0","0"
"10","19","3","0","0","20.3","3.9","0","20.3","0","0"
"10","19","4","0","0","19.6","2.6","0","19.6","0","0"
"10","19","5","0","10","19","3.6","7.84","17.702","20.92","3.845"
"10","19","6","195","117","21","6.2","106.559","21.761","252.518","230.917"
"10","19","7","588","155","22.5","8.7","311.72","26.12","718.253","685.708"
"10","19","8","799","130","25","11.3","513.098","30.608","1228.865","1181.488"
"10","19","9","712","232","26","10.3","660.989","33.985","1607.148","1546.874"
"10","19","10","525","400","27.4","8.7","727.874","37.403","1758.118","1692.243"
"10","19","11","545","408","28","9.3","771.208","38.221","1858.187","1788.457"
"10","19","12","552","389","29","10.3","750.835","38.341","1806.375","1738.655"
"10","19","13","466","417","28.8","6.2","667.753","40.278","1585.871","1526.366"
"10","19","14","379","334","29","7.7","485.642","36.186","1165.209","1119.843"
"10","19","15","224","258","23","6.7","290.935","27.351","716.354","683.858"
"10","19","16","78","138","22.2","7.7","119.619","23.361","298.228","275.662"
"10","19","17","0","21","21.6","6.1","16.522","20.946","43.44","25.951"
"10","19","18","0","0","21","4.6","0","21","0","0"
"10","19","19","0","0","20.2","4.1","0","20.2","0","0"
"10","19","20","0","0","20.1","3.6","0","20.1","0","0"
"10","19","21","0","0","20","3.1","0","20","0","0"
"10","19","22","0","0","20","5.7","0","20","0","0"
"10","19","23","0","0","19.5","4.4","0","19.5","0","0"
"10","20","0","0","0","19","3.1","0","19","0","0"
"10","20","1","0","0","18.3","2.6","0","18.3","0","0"
"10","20","2","0","0","18","4.1","0","18","0","0"
"10","20","3","0","0","17","6.2","0","17","0","0"
"10","20","4","0","0","17.1","6.2","0","17.1","0","0"
"10","20","5","0","9","17","6.7","7.051","16.035","18.958","1.918"
"10","20","6","206","95","18","8.8","92.345","18.389","217.603","196.724"
"10","20","7","387","194","19","8.8","275.401","22.027","665.215","634.041"
"10","20","8","512","252","20.5","9.8","465.684","25.953","1156.171","1111.087"
"10","20","9","536","328","22","10.8","621.427","29.159","1551.313","1493.045"
"10","20","10","551","375","23.4","9.3","724.189","32.833","1788.199","1721.177"
"10","20","11","503","423","24","8.2","746.807","34.67","1831.519","1762.828"
"10","20","12","487","402","25","6.2","708.72","37.12","1715.782","1651.504"
"10","20","13","420","390","25.9","6.2","613.585","36.355","1486.058","1430.09"
"10","20","14","248","372","26","6.2","437.21","33.31","1069.121","1026.703"
"10","20","15","139","262","26","6.2","261.163","30.059","641.663","611.087"
"10","20","16","15","136","24.8","4.1","106.912","26.336","271.687","249.684"
"10","20","17","0","18","23","5.1","14.143","22.247","36.962","19.593"
"10","20","18","0","0","19","5.1","0","19","0","0"
"10","20","19","0","0","18.3","7.7","0","18.3","0","0"
"10","20","20","0","0","18","6","0","18","0","0"
"10","20","21","0","0","17.6","4.3","0","17.6","0","0"
"10","20","22","0","0","17.3","2.6","0","17.3","0","0"
"10","20","23","0","0","17","4.6","0","17","0","0"
"10","21","0","0","0","18","4.1","0","18","0","0"
"10","21","1","0","0","17.6","5.7","0","17.6","0","0"
"10","21","2","0","0","17.6","5.9","0","17.6","0","0"
"10","21","3","0","0","17.6","6","0","17.6","0","0"
"10","21","4","0","0","17.6","6.2","0","17.6","0","0"
"10","21","5","0","6","17.4","5.1","4.692","16.211","12.605","0"
"10","21","6","22","89","18","5.1","70.291","18.081","184.302","164.098"
"10","21","7","34","226","18.7","7.2","186.763","20.704","486.659","459.864"
"10","21","8","90","342","19.8","7.4","316.23","23.917","812.84","777.771"
"10","21","9","189","389","21","7.7","439.058","27.019","1114.515","1070.717"
"10","21","10","112","554","23.3","6.2","532.984","32","1327.46","1276.879"
"10","21","11","212","486","24","5.7","565.649","33.883","1395.078","1342.235"
"10","21","12","212","472","24.2","6.2","549.153","33.348","1357.303","1305.73"
"10","21","13","176","453","24.5","6.7","489.685","32.222","1215.008","1168.074"
"10","21","14","93","378","23","5.7","352.715","28.966","887.246","850.12"
"10","21","15","30","259","23","4.1","212.999","26.977","540.855","512.769"
"10","21","16","1","117","18.5","5.1","90.693","19.322","240.066","218.724"
"10","21","17","0","15","18","3.6","11.771","16.927","31.521","14.252"
"10","21","18","0","0","17.8","3.9","0","17.8","0","0"
"10","21","19","0","0","17.7","4.1","0","17.7","0","0"
"10","21","20","0","0","17.5","2.1","0","17.5","0","0"
"10","21","21","0","0","17.4","2.3","0","17.4","0","0"
"10","21","22","0","0","17.2","2.6","0","17.2","0","0"
"10","21","23","0","0","17.1","3.1","0","17.1","0","0"
"10","22","0","0","0","17","3.6","0","17","0","0"
"10","22","1","0","0","17.5","4.6","0","17.5","0","0"
"10","22","2","0","0","18","5.7","0","18","0","0"
"10","22","3","0","0","17","5.1","0","17","0","0"
"10","22","4","0","0","17.4","4.6","0","17.4","0","0"
"10","22","5","0","6","17.4","6.2","4.692","16.345","12.597","0"
"10","22","6","24","90","18","6.2","71.013","18.095","186.008","165.769"
"10","22","7","34","228","19","5.1","187.769","21.485","487.511","460.696"
"10","22","8","77","331","20","6.7","300.596","24.128","772.486","738.507"
"10","22","9","95","414","20","5.6","393.629","26.471","1004.677","964.177"
"10","22","10","113","459","23.5","4.6","460.936","32.35","1145.645","1100.888"
"10","22","11","75","557","25","9.3","512.756","31.484","1281.348","1232.279"
"10","22","12","92","557","26","3.1","522.414","37.947","1264.091","1215.583"
"10","22","13","229","406","26.5","3.6","490.664","37.195","1186.183","1140.16"
"10","22","14","195","405","26","3.1","430.566","35.806","1042.451","1000.833"
"10","22","15","319","234","26","3.9","305.546","32.257","723.883","691.191"
"10","22","16","253","132","26","4.6","143.184","28.277","323.687","300.574"
"10","22","17","0","31","25","4.1","24.215","24.511","62.619","44.773"
"10","22","18","0","0","23","2.6","0","23","0","0"
"10","22","19","0","0","21.8","3.1","0","21.8","0","0"
"10","22","20","0","0","22","4.6","0","22","0","0"
"10","22","21","0","0","21","4.1","0","21","0","0"
"10","22","22","0","0","21","3.6","0","21","0","0"
"10","22","23","0","0","21","3.5","0","21","0","0"
"10","23","0","0","0","21","3.3","0","21","0","0"
"10","23","1","0","0","21","3.2","0","21","0","0"
"10","23","2","0","0","21","3.1","0","21","0","0"
"10","23","3","0","0","19.2","5.1","0","19.2","0","0"
"10","23","4","0","0","17.4","7.2","0","17.4","0","0"
"10","23","5","0","5","15.6","5.1","3.907","14.384","10.584","0"
"10","23","6","0","89","15.7","5.1","68.269","15.705","183.829","163.634"
"10","23","7","48","223","15.8","3.1","187.706","18.822","491.239","464.336"
"10","23","8","77","332","17","4.1","300.587","22.478","778.335","744.198"
"10","23","9","95","415","18","0.5","393.428","31.489","980.231","940.447"
"10","23","10","114","460","20.9","0","461.028","39.397","1106.471","1062.92"
"10","23","11","114","486","21","3.1","488.057","32.068","1215.402","1168.455"
"10","23","12","115","472","20","4.6","474.311","29.248","1196.972","1150.609"
"10","23","13","95","439","19.2","3.6","417.3","28.191","1057.295","1015.233"
"10","23","14","112","387","21","4.6","367.645","27.965","928.009","889.73"
"10","23","15","98","301","21","4.6","269.287","25.871","679.879","648.329"
"10","23","16","146","140","21.4","3.1","130.117","23.637","314.349","291.437"
"10","23","17","0","26","20.2","2.6","20.497","19.411","54.272","36.582"
"10","23","18","0","0","19","2.1","0","19","0","0"
"10","23","19","0","0","18.4","3.1","0","18.4","0","0"
"10","23","20","0","0","17.9","2.9","0","17.9","0","0"
"10","23","21","0","0","17.3","2.8","0","17.3","0","0"
"10","23","22","0","0","16.8","2.6","0","16.8","0","0"
"10","23","23","0","0","16.8","2.6","0","16.8","0","0"
"10","24","0","0","0","16.9","2.6","0","16.9","0","0"
"10","24","1","0","0","16.9","2.6","0","16.9","0","0"
"10","24","2","0","0","16.5","2.9","0","16.5","0","0"
"10","24","3","0","0","16.1","3.3","0","16.1","0","0"
"10","24","4","0","0","15.7","3.6","0","15.7","0","0"
"10","24","5","0","7","15.6","4.1","5.477","14.241","14.844","0"
"10","24","6","102","103","18","5.7","85.938","18.369","215.826","194.983"
"10","24","7","350","220","19.8","6.7","277.336","23.425","669.763","638.472"
"10","24","8","347","306","20.3","6","415.022","26.854","1032.899","991.565"
"10","24","9","196","439","20.7","5.3","477.78","29.157","1200.37","1153.899"
